"","Month","Year","U.S. merchandise exports to the World","U.S. agricultural exports to the World","Bulk","Corn","Cotton","Rice","Soybeans","Tobacco","Wheat","Intermediates","Soymeal","Soybean & Vegetable Oil","Feeds & Fodders","Distillers Grain","Hides & Skins","Consumer Oriented","Tree Nuts","Dairy Products","Prepared Food","Fresh & Processed Fruit","Fresh & Processed Vegetables","Juices & Beverages","Beef & Beef Products","Pork & Pork Products","Poultry Meat & Products","Wine & Beer","Agricultural Related 5/","Season"
"249","9","1990","106.86709594726562","108.03253173828125","108.89711761474609","110.01097106933594","117.16691589355469","109.97971343994141","102.51382446289062","112.20113372802734","116.93110656738281","111.702880859375","142.16755676269531","106.23268890380859","105.41536712646484","106.67279815673828","96.948379516601562","107.65898895263672","102.52735900878906","108.2415771484375","107.89764404296875","104.45320892333984","102.36183166503906","104.70866394042969","106.49457550048828","112.32237243652344","128.58709716796875","99.348564147949219","100.60599517822266","Autumn"
"250","10","1990","106.0548095703125","106.891357421875","107.72983551025391","107.62060546875","116.29340362548828","108.63282775878906","102.07706451416016","110.74029541015625","115.61366271972656","110.60355377197266","140.62033081054688","105.26074981689453","103.82329559326172","105.95608520507812","96.873985290527344","106.48710632324219","100.77110290527344","107.67124176025391","107.39861297607422","103.53791046142578","101.13380432128906","103.81501007080078","105.14905548095703","109.71430969238281","128.26123046875","97.788520812988281","99.585342407226562","Autumn"
"251","11","1990","108.27953338623047","107.79544830322266","108.990234375","107.00016784667969","119.24038696289062","107.61634826660156","104.66218566894531","109.52347564697266","116.702392578125","111.07198333740234","139.31906127929688","104.59436798095703","104.40570068359375","106.36232757568359","98.772567749023438","106.53802490234375","100.05908203125","108.4012451171875","107.93833923339844","103.60980224609375","101.08882141113281","103.8629150390625","104.65257263183594","109.97991180419922","128.05419921875","97.453437805175781","102.70030975341797","Autumn"
"252","12","1990","108.08295440673828","108.45184326171875","110.51333618164062","107.45758056640625","120.66361236572266","107.55856323242188","107.88949584960938","109.80372619628906","116.77529907226562","111.08472442626953","137.63157653808594","104.83072662353516","105.37596130371094","107.0513916015625","100.88047790527344","106.61013793945312","100.77877044677734","107.81066131591797","107.48686981201172","103.77600860595703","101.32063293457031","103.93092346191406","104.43651580810547","110.8624267578125","127.48540496826172","97.940292358398438","103.4210205078125","Winter"
"253","1","1991","106.96734619140625","107.67160034179688","110.1796875","106.76187133789062","119.70524597167969","106.76762390136719","107.97578430175781","109.68439483642578","116.6951904296875","110.30632781982422","136.09629821777344","104.42520904541016","104.90958404541016","106.48403167724609","100.67945098876953","105.51177215576172","100.63646697998047","106.77598571777344","105.86652374267578","102.64492034912109","99.888290405273438","102.47080993652344","103.35363006591797","110.11292266845703","126.64986419677734","97.089744567871094","102.23369598388672","Winter"
"254","2","1991","105.70660400390625","107.37149047851562","110.71011352539062","107.98844909667969","118.86549377441406","105.42909240722656","108.47723388671875","108.71179962158203","118.48680114746094","109.65761566162109","135.31182861328125","104.61746978759766","104.92910766601562","106.18063354492188","100.15253448486328","104.89836120605469","99.841293334960938","106.80628967285156","105.15555572509766","101.97470092773438","99.250030517578125","101.81749725341797","104.17741394042969","108.78604125976562","125.82236480712891","95.92144775390625","100.84238433837891","Winter"
"255","3","1991","107.61679840087891","108.89605712890625","112.19210052490234","109.82775115966797","120.08072662353516","107.62893676757812","109.59416198730469","113.39839172363281","119.73703765869141","111.31882476806641","137.01509094238281","106.60527801513672","106.80020141601562","107.42017364501953","100.80223846435547","106.24172973632812","103.44989013671875","107.38384246826172","105.88304901123047","103.25214385986328","100.32714080810547","103.08388519287109","105.23473358154297","110.46561431884766","125.98841857910156","98.48876953125","102.86925506591797","Spring"
"256","4","1991","108.28573608398438","109.11441040039062","112.29781341552734","109.46900177001953","120.52381134033203","107.19107055664062","110.30540466308594","115.64937591552734","118.29775238037109","111.65006256103516","136.7320556640625","107.55094909667969","106.72682189941406","107.49533843994141","101.35447692871094","106.36408996582031","105.18182373046875","107.25616455078125","105.85031127929688","103.32772827148438","100.21662139892578","103.41739654541016","105.04985809326172","110.04151153564453","125.73222351074219","99.248641967773438","103.58206939697266","Spring"
"257","5","1991","108.43769836425781","109.46832275390625","112.98928833007812","109.80734252929688","121.58592987060547","107.66718292236328","111.05699920654297","116.42356109619141","119.24449157714844","112.02867889404297","137.34739685058594","108.33360290527344","107.03383636474609","107.81699371337891","101.78309631347656","106.42367553710938","105.83151245117188","107.42521667480469","105.70628356933594","103.32941436767578","100.08245086669922","103.32075500488281","105.05818176269531","110.17906188964844","125.72611236572266","99.450111389160156","103.78173828125","Spring"
"258","6","1991","109.09786987304688","110.07113647460938","113.79990386962891","110.22592163085938","122.33050537109375","108.24903869628906","111.87055206298828","118.95616912841797","120.52935791015625","112.68279266357422","137.88232421875","109.09879302978516","107.669677734375","108.28108215332031","102.28811645507812","106.75508880615234","107.45964050292969","107.51065063476562","105.59729766845703","103.63046264648438","100.154541015625","103.46791076660156","105.15250396728516","110.7977294921875","125.65964508056641","100.74699401855469","104.52938842773438","Summer"
"259","7","1991","108.82445526123047","109.76686096191406","113.38384246826172","109.32753753662109","122.21292114257812","108.03460693359375","111.43466949462891","118.56934356689453","120.3834228515625","112.33644866943359","136.95278930664062","109.27191162109375","107.12252044677734","107.967041015625","102.12290954589844","106.63550567626953","108.39694213867188","106.97454833984375","105.51730346679688","103.70703125","100.14596557617188","103.43271636962891","104.68333435058594","110.15503692626953","125.17893218994141","100.8231201171875","104.04285430908203","Summer"
"260","8","1991","109.75277709960938","109.78099822998047","113.30805206298828","109.32639312744141","123.07210540771484","108.04708099365234","111.12882995605469","116.98675537109375","120.45858764648438","112.20697784423828","135.92977905273438","108.51710510253906","106.93813323974609","107.44419860839844","101.79064178466797","106.42951965332031","107.35096740722656","106.92308044433594","105.71339416503906","103.46034240722656","100.02591705322266","103.22019958496094","104.47776031494141","110.21587371826172","124.60641479492188","100.06629180908203","105.28630828857422","Summer"
