"","Month","Year","U.S. agricultural imports","Bulk","Coffee, Unroasted","Rubber & Allied Products","Cocoa Beans","Raw Beet & Cane Sugar","Intermediates","Oils (ex. Soybean)","Live Animals","Sugars, Sweeteners, Beverage Bases","Cocoa Paste &  Butter","Consumer-Oriented","Wine & Beer","Fresh & Processed Fruit","Fresh & Processed Vegetables","Prepared & Snack Foods","Chocolate & Cocoa Products","Beef & Beef Products","Agricultural Related Products","Fish Products","Forest Products","Distilled Spirits","Season"
"265","1","1992","123.60012054443359","131.30931091308594","146.46194458007812","95.343284606933594","355.78756713867188","137.61054992675781","100.83070373535156","93.337791442871094","98.3831787109375","108.40566253662109","101.30976867675781","120.03713226318359","95.30242919921875","196.88235473632812","109.02861022949219","100.00923156738281","99.997467041015625","111.41801452636719","135.44012451171875","179.6082763671875","114.10576629638672","93.032768249511719","Winter"
"266","2","1992","124.12686920166016","131.30601501464844","144.21009826660156","95.834663391113281","360.63433837890625","136.35292053222656","101.61136627197266","93.449302673339844","100.01937866210938","108.4310302734375","101.42108917236328","120.47626495361328","96.106048583984375","194.54875183105469","108.94233703613281","101.13735961914062","100.94904327392578","112.32644653320312","136.33830261230469","179.9561767578125","115.15877532958984","94.585624694824219","Winter"
"267","3","1992","125.29296875","133.61575317382812","147.41017150878906","96.645195007324219","372.1431884765625","137.8553466796875","102.81840515136719","94.007644653320312","100.82343292236328","109.08763885498047","103.34206390380859","121.28868103027344","97.410820007324219","193.83843994140625","108.8018798828125","102.27808380126953","102.44806671142578","112.53617095947266","137.99368286132812","181.05821228027344","116.52199554443359","96.707054138183594","Spring"
"268","4","1992","124.68601989746094","133.49931335449219","148.29667663574219","96.079673767089844","365.43441772460938","138.00146484375","102.11494445800781","93.221260070800781","100.27035522460938","108.56214141845703","102.43952941894531","120.56759643554688","96.6253662109375","191.52534484863281","108.28748321533203","101.76512908935547","101.72591400146484","112.64661407470703","137.37258911132812","180.16691589355469","116.34279632568359","95.484527587890625","Spring"
"269","5","1992","123.87825775146484","130.98739624023438","142.61383056640625","95.620834350585938","360.16360473632812","135.14555358886719","101.43463897705078","92.680992126464844","100.85985565185547","108.11495208740234","100.50894927978516","120.02066802978516","95.609977722167969","190.4775390625","108.88822937011719","101.54872894287109","100.97967529296875","112.74355316162109","136.34538269042969","179.50045776367188","115.94964599609375","93.9696044921875","Spring"
"270","6","1992","123.53914642333984","131.43443298339844","144.92384338378906","95.257049560546875","351.65121459960938","136.17889404296875","100.77791595458984","92.150604248046875","100.61485290527344","108.55632781982422","99.420982360839844","119.50634765625","94.290740966796875","190.90504455566406","108.87404632568359","101.03726196289062","100.14835357666016","113.07537841796875","135.96791076660156","179.28147888183594","116.05426025390625","92.397880554199219","Summer"
"271","7","1992","122.22899627685547","130.72695922851562","144.76364135742188","95.062217712402344","343.01559448242188","135.67218017578125","98.971023559570312","90.56561279296875","99.776443481445312","107.99972534179688","97.07708740234375","118.07894134521484","91.582862854003906","190.86878967285156","108.20562744140625","99.808074951171875","98.282569885253906","113.15289306640625","134.61753845214844","178.46063232421875","115.36593627929688","89.479759216308594","Summer"
"272","8","1992","121.59783935546875","129.94430541992188","143.57492065429688","94.917778015136719","339.228271484375","134.50227355957031","98.22137451171875","89.794570922851562","99.411537170410156","107.26934814453125","95.949821472167969","117.33725738525391","90.28302001953125","190.27218627929688","107.47415161132812","99.131355285644531","97.386703491210938","114.07243347167969","134.25334167480469","178.50929260253906","115.21744537353516","88.509857177734375","Summer"
"273","9","1992","123.27249145507812","131.27409362792969","144.55377197265625","95.222976684570312","350.05618286132812","134.74929809570312","99.552108764648438","91.546401977539062","101.16583251953125","107.66262817382812","96.892036437988281","118.65628814697266","91.564849853515625","191.99595642089844","108.28764343261719","100.55046081542969","98.585968017578125","115.25162506103516","137.11982727050781","182.33001708984375","117.68244934082031","90.613716125488281","Autumn"
"274","10","1992","125.15701293945312","132.46835327148438","145.72444152832031","95.713920593261719","355.27899169921875","135.40533447265625","101.47171783447266","93.910400390625","103.10107421875","108.72953033447266","98.708587646484375","120.78688812255859","94.758377075195312","192.82949829101562","110.26107788085938","102.7259521484375","100.55278015136719","116.29742431640625","139.29667663574219","183.79811096191406","119.19441223144531","94.646553039550781","Autumn"
"275","11","1992","127.24285888671875","134.27479553222656","147.12794494628906","96.477729797363281","370.93701171875","136.04154968261719","103.79251098632812","95.416526794433594","104.57685852050781","108.96215057373047","102.15848541259766","122.99797058105469","98.214126586914062","193.21492004394531","110.91239166259766","104.51277923583984","103.24814605712891","118.82408142089844","141.76959228515625","185.27108764648438","120.77420043945312","99.615791320800781","Autumn"
"276","12","1992","127.15495300292969","133.52633666992188","145.19004821777344","96.299270629882812","369.65737915039062","134.45417785644531","104.05852508544922","96.274238586425781","104.34623718261719","107.89557647705078","102.39756011962891","122.7352294921875","98.339118957519531","191.70893859863281","109.98584747314453","104.52222442626953","103.19290924072266","118.68801879882812","142.0853271484375","185.42179870605469","121.48234558105469","99.638282775878906","Winter"
"277","1","1993","127.57527923583984","132.81303405761719","143.92388916015625","95.189224243164062","366.1673583984375","134.07044982910156","104.91394805908203","97.432472229003906","104.70042419433594","107.62921142578125","103.04804229736328","123.41315460205078","100.11185455322266","191.47856140136719","109.74959564208984","105.00908660888672","103.77560424804688","119.90293884277344","142.40576171875","185.25273132324219","121.53591918945312","101.17097473144531","Winter"
"278","2","1993","127.58737945556641","132.45138549804688","143.97952270507812","94.330520629882812","368.8756103515625","134.22892761230469","106.04440307617188","97.908523559570312","103.77131652832031","106.94676208496094","104.22278594970703","123.41581726074219","101.37837982177734","191.09359741210938","109.1439208984375","104.67168426513672","104.03842926025391","118.88887786865234","142.37628173828125","184.21835327148438","120.79970550537109","103.71866607666016","Winter"
"279","3","1993","127.72100067138672","132.59806823730469","143.83296203613281","93.857643127441406","370.66485595703125","134.10704040527344","106.78864288330078","98.115226745605469","103.40312194824219","106.97935485839844","104.20127105712891","123.46990966796875","101.64026641845703","191.50492858886719","109.19935607910156","104.54682922363281","103.943603515625","116.97889709472656","142.10226440429688","184.20892333984375","120.19370269775391","103.73464965820312","Spring"
"280","4","1993","126.91428375244141","132.24618530273438","143.64704895019531","93.432571411132812","362.56106567382812","134.24708557128906","106.05890655517578","97.825386047363281","103.87950134277344","106.89851379394531","102.35382843017578","122.40193176269531","99.392623901367188","190.31045532226562","108.75559234619141","104.01413726806641","102.97833251953125","116.85014343261719","141.07160949707031","183.13134765625","120.34639739990234","100.33128356933594","Spring"
"281","5","1993","127.02647399902344","132.40278625488281","144.03562927246094","93.493003845214844","358.2530517578125","134.97607421875","106.30007171630859","97.835311889648438","104.4012451171875","107.28008270263672","102.30051422119141","122.48799896240234","99.214958190917969","190.18373107910156","109.19386291503906","104.08475494384766","103.16976165771484","117.417724609375","141.09732055664062","183.01136779785156","120.47512817382812","100.355712890625","Spring"
"282","6","1993","127.15594482421875","131.23640441894531","140.30499267578125","93.579452514648438","360.26681518554688","131.94697570800781","107.06884765625","98.383506774902344","105.17107391357422","106.15598297119141","103.54388427734375","122.99573516845703","100.88207244873047","189.49851989746094","109.2989501953125","104.69411468505859","104.20725250244141","115.77996063232422","140.9473876953125","181.34857177734375","120.60837554931641","101.85424041748047","Summer"
